order_id,date,hour,member_id,restaurant_id,total_order
644,1/4/20,03:00.0,31,25,35.57
645,1/4/20,06:00.0,173,6,75.54
646,1/4/20,11:00.0,196,16,30.36
647,1/4/20,17:00.0,91,10,223.04
648,1/4/20,20:00.0,170,11,144.24
649,1/4/20,31:00.0,192,17,84.09
650,1/4/20,31:00.0,59,25,39.04
651,1/4/20,36:00.0,13,1,132.97
652,1/4/20,36:00.0,194,16,155.94
653,1/4/20,41:00.0,97,10,0
654,1/4/20,44:00.0,186,19,92.3
655,1/4/20,46:00.0,29,16,78.19
656,1/4/20,52:00.0,51,15,151.09
657,1/4/20,53:00.0,159,29,0
658,1/4/20,53:00.0,94,27,79.51
659,1/4/20,54:00.0,191,14,75.33
660,1/4/20,58:00.0,163,9,163.82
661,1/4/20,59:00.0,122,8,0
662,1/4/20,59:00.0,166,11,76.8
663,1/4/20,00:00.0,106,27,35.57
664,1/4/20,04:00.0,176,18,155.02
665,1/4/20,07:00.0,116,9,39.21
666,1/4/20,08:00.0,127,28,0
667,1/4/20,12:00.0,177,11,316.4
668,1/4/20,13:00.0,37,6,0
669,1/4/20,17:00.0,67,29,62.57
670,1/4/20,22:00.0,74,30,72.47
671,1/4/20,24:00.0,146,21,111.92
672,1/4/20,25:00.0,123,23,48.23
673,1/4/20,25:00.0,63,29,94.92
674,1/4/20,27:00.0,160,24,35.94
675,1/4/20,28:00.0,54,23,170.91
676,1/4/20,29:00.0,102,19,126.14
677,1/4/20,30:00.0,146,29,63.77
678,1/4/20,31:00.0,183,30,63.58
679,1/4/20,31:00.0,82,15,92.89
680,1/4/20,37:00.0,184,25,108.25
681,1/4/20,40:00.0,117,26,64.58
682,1/4/20,41:00.0,169,4,180.61
683,1/4/20,42:00.0,173,29,0
684,1/4/20,47:00.0,190,24,66.41
685,1/4/20,48:00.0,46,7,57.92
686,1/4/20,52:00.0,197,7,63.62
687,1/4/20,53:00.0,27,30,54.51
688,1/4/20,57:00.0,89,16,117.17
689,1/4/20,58:00.0,56,14,79.75
690,1/4/20,08:00.0,23,6,0
691,1/4/20,09:00.0,199,10,211.55
692,1/4/20,16:00.0,35,6,89.79
693,1/4/20,17:00.0,23,19,63.24
694,1/4/20,18:00.0,138,26,107.12
695,1/4/20,18:00.0,165,24,233.87
696,1/4/20,20:00.0,100,13,174.35
697,1/4/20,23:00.0,106,13,39.91
698,1/4/20,24:00.0,54,27,33.33
699,1/4/20,26:00.0,42,21,104.19
700,1/4/20,31:00.0,33,20,0
701,1/4/20,32:00.0,175,1,39.81
702,1/4/20,34:00.0,192,25,70.05
703,1/4/20,37:00.0,136,11,58.45
704,1/4/20,37:00.0,43,17,100
705,1/4/20,37:00.0,19,15,0
706,1/4/20,39:00.0,184,20,0
707,1/4/20,40:00.0,89,18,80.24
708,1/4/20,43:00.0,15,15,40
709,1/4/20,54:00.0,117,20,102.31
710,1/4/20,55:00.0,192,22,122.43
711,1/4/20,58:00.0,153,13,162.42
712,1/4/20,59:00.0,24,7,178.58
713,1/4/20,32:00.0,135,1,37.34
714,1/4/20,44:00.0,152,24,200.34
715,1/4/20,46:00.0,16,7,152.64
716,1/4/20,49:00.0,37,16,69.59
717,1/4/20,57:00.0,37,23,63.64
718,1/4/20,05:00.0,53,18,116.8
719,1/4/20,38:00.0,111,24,144.53
720,1/5/20,01:00.0,78,13,50.87
721,1/5/20,08:00.0,129,1,52.41
722,1/5/20,09:00.0,152,25,0
723,1/5/20,09:00.0,166,29,65.33
724,1/5/20,15:00.0,65,29,62.57
725,1/5/20,16:00.0,154,21,47.27
726,1/5/20,16:00.0,170,12,79.48
727,1/5/20,16:00.0,115,14,0
728,1/5/20,19:00.0,177,29,0
729,1/5/20,21:00.0,176,2,0
730,1/5/20,22:00.0,11,20,0
731,1/5/20,23:00.0,101,1,55.17
732,1/5/20,23:00.0,124,5,134.2
733,1/5/20,26:00.0,169,7,0
734,1/5/20,29:00.0,125,3,68.42
735,1/5/20,31:00.0,134,29,62.57
736,1/5/20,31:00.0,200,3,33.51
737,1/5/20,33:00.0,181,27,260.08
738,1/5/20,35:00.0,117,24,47.49
739,1/5/20,38:00.0,156,14,62.08
740,1/5/20,38:00.0,59,10,216.25
741,1/5/20,40:00.0,108,19,129.47
742,1/5/20,40:00.0,40,26,75.87
743,1/5/20,41:00.0,123,1,72.24
744,1/5/20,43:00.0,189,26,62.82
745,1/5/20,44:00.0,93,23,134.92
746,1/5/20,47:00.0,110,23,154.68
747,1/5/20,48:00.0,119,26,204.48
748,1/5/20,48:00.0,109,23,30.97
749,1/5/20,50:00.0,129,14,154.51
750,1/5/20,53:00.0,14,4,40.28
751,1/5/20,54:00.0,81,6,130.94
752,1/5/20,56:00.0,175,9,0
753,1/5/20,00:00.0,63,24,76.31
754,1/5/20,01:00.0,4,16,122.55
755,1/5/20,02:00.0,139,15,0
756,1/5/20,03:00.0,120,18,50.46
757,1/5/20,03:00.0,16,27,79.51
758,1/5/20,08:00.0,14,2,26.12
759,1/5/20,10:00.0,144,2,34.4
760,1/5/20,15:00.0,123,24,0
761,1/5/20,15:00.0,101,11,96.82
762,1/5/20,15:00.0,196,29,193.23
763,1/5/20,17:00.0,23,11,52.26
764,1/5/20,20:00.0,71,22,26.59
765,1/5/20,25:00.0,20,9,0
766,1/5/20,26:00.0,10,19,173.55
767,1/5/20,26:00.0,12,15,164.04
768,1/5/20,34:00.0,173,18,125.64
769,1/5/20,35:00.0,168,5,72.77
770,1/5/20,36:00.0,148,8,78.81
771,1/5/20,40:00.0,152,20,104.01
772,1/5/20,40:00.0,119,14,32.65
773,1/5/20,41:00.0,50,10,150.69
774,1/5/20,41:00.0,66,4,70.79
775,1/5/20,42:00.0,31,12,116
776,1/5/20,43:00.0,186,29,126.34
777,1/5/20,46:00.0,20,20,0
778,1/5/20,49:00.0,62,24,40.37
779,1/5/20,51:00.0,108,16,0
780,1/5/20,56:00.0,190,24,157.77
781,1/5/20,59:00.0,192,9,0
782,1/5/20,00:00.0,97,30,249.2
783,1/5/20,08:00.0,25,20,147.44
784,1/5/20,12:00.0,119,5,88.25
785,1/5/20,12:00.0,170,27,46.8
786,1/5/20,13:00.0,8,9,171.56
787,1/5/20,15:00.0,119,20,108.09
788,1/5/20,16:00.0,11,12,0
789,1/5/20,17:00.0,68,16,155.91
790,1/5/20,22:00.0,65,16,193.29
791,1/5/20,25:00.0,102,28,97.5
792,1/5/20,26:00.0,28,29,143.47
793,1/5/20,26:00.0,121,22,311.59
794,1/5/20,26:00.0,151,19,22.77
795,1/5/20,29:00.0,46,15,24.35
796,1/5/20,32:00.0,96,10,132.47
797,1/5/20,36:00.0,32,25,173.87
798,1/5/20,37:00.0,127,12,41.07
799,1/5/20,40:00.0,194,15,82.06
800,1/5/20,43:00.0,87,24,125.61
801,1/5/20,45:00.0,20,10,31.69
802,1/5/20,47:00.0,39,5,129.83
803,1/5/20,47:00.0,107,8,118.1
804,1/5/20,48:00.0,51,24,122.22
805,1/5/20,49:00.0,168,19,102.2
806,1/5/20,51:00.0,166,2,83.83
807,1/5/20,52:00.0,157,7,0
808,1/5/20,54:00.0,39,8,196.64
809,1/5/20,56:00.0,142,10,153.18
810,1/5/20,56:00.0,20,8,37.08
811,1/5/20,58:00.0,102,5,82.22
812,1/5/20,17:00.0,99,2,90.34
813,1/5/20,39:00.0,166,20,166.05
814,1/5/20,43:00.0,35,15,169.94
815,1/5/20,57:00.0,44,23,111.65
816,1/5/20,57:00.0,75,17,53.37
817,1/5/20,28:00.0,196,12,133.28
818,1/5/20,29:00.0,166,10,0
819,1/5/20,33:00.0,54,17,159.43
820,1/5/20,36:00.0,59,25,105.57
821,1/5/20,52:00.0,102,26,87.35
822,1/5/20,53:00.0,190,28,71.34
823,1/5/20,56:00.0,117,1,62.06
824,1/5/20,30:00.0,198,28,0
825,1/5/20,56:00.0,1,10,62.44
826,1/5/20,11:00.0,26,1,29.22
827,1/5/20,29:00.0,53,3,0
828,1/5/20,41:00.0,188,8,143.37
829,1/5/20,42:00.0,61,24,205.91
830,1/5/20,45:00.0,75,20,80.37
831,1/5/20,55:00.0,36,8,0
832,1/5/20,09:00.0,8,7,82.56
833,1/5/20,17:00.0,11,10,184.56
834,1/5/20,17:00.0,132,28,160.01
835,1/5/20,30:00.0,191,18,189.96
836,1/5/20,54:00.0,140,18,80.6
837,1/5/20,01:00.0,198,25,0
838,1/5/20,04:00.0,95,11,159.88
839,1/5/20,09:00.0,182,17,113.66
840,1/5/20,09:00.0,102,13,24.43
841,1/5/20,11:00.0,179,15,112.44
842,1/5/20,12:00.0,188,22,173.72
843,1/5/20,13:00.0,113,12,0
844,1/5/20,19:00.0,174,27,154.71
845,1/5/20,21:00.0,135,9,167.88
846,1/5/20,34:00.0,97,8,127.86
847,1/5/20,39:00.0,5,15,111
848,1/5/20,40:00.0,32,9,238.19
849,1/5/20,45:00.0,98,16,242.4
850,1/5/20,45:00.0,175,26,28.9
851,1/5/20,49:00.0,16,10,0
852,1/5/20,51:00.0,179,25,35.57
853,1/5/20,55:00.0,108,2,116.13
854,1/5/20,58:00.0,147,19,123.36
855,1/5/20,04:00.0,102,28,35.23
856,1/5/20,05:00.0,169,6,112.88
857,1/5/20,05:00.0,113,17,131.12
858,1/5/20,07:00.0,199,24,49.56
859,1/5/20,07:00.0,155,28,74.9
860,1/5/20,07:00.0,154,11,107.28
861,1/5/20,09:00.0,104,16,270.69
862,1/5/20,10:00.0,148,1,106.37
863,1/5/20,16:00.0,13,3,129.48
864,1/5/20,19:00.0,22,20,289.34
865,1/5/20,21:00.0,29,13,199.76
866,1/5/20,23:00.0,7,15,196.6
867,1/5/20,24:00.0,99,6,0
868,1/5/20,26:00.0,187,22,137.98
869,1/5/20,27:00.0,73,2,33.76
870,1/5/20,30:00.0,13,25,176.71
871,1/5/20,31:00.0,108,12,0
872,1/5/20,35:00.0,53,11,90.64
873,1/5/20,42:00.0,46,5,72.89
874,1/5/20,48:00.0,1,24,166.79
875,1/5/20,48:00.0,18,5,50.04
876,1/5/20,51:00.0,114,19,0
877,1/5/20,52:00.0,95,14,85.06
878,1/5/20,54:00.0,59,19,116.71
879,1/5/20,55:00.0,158,11,287.24
880,1/5/20,56:00.0,188,27,0
881,1/5/20,58:00.0,31,14,177.61
882,1/5/20,00:00.0,109,3,33.51
883,1/5/20,02:00.0,39,23,0
884,1/5/20,04:00.0,74,9,111.33
885,1/5/20,05:00.0,110,22,85.28
886,1/5/20,05:00.0,45,19,108.98
887,1/5/20,07:00.0,83,5,202.28
888,1/5/20,09:00.0,118,13,186.53
889,1/5/20,15:00.0,163,5,90.44
890,1/5/20,17:00.0,34,22,0
891,1/5/20,19:00.0,131,25,0
892,1/5/20,26:00.0,73,9,148.21
893,1/5/20,27:00.0,31,14,80.62
894,1/5/20,28:00.0,26,18,0
895,1/5/20,29:00.0,183,18,0
896,1/5/20,31:00.0,186,15,34.14
897,1/5/20,32:00.0,159,4,0
898,1/5/20,34:00.0,2,22,48.63
899,1/5/20,39:00.0,20,12,74.2
900,1/5/20,45:00.0,138,10,0
901,1/5/20,46:00.0,157,18,183.58
902,1/5/20,46:00.0,52,16,0
903,1/5/20,47:00.0,157,17,113.85
904,1/5/20,49:00.0,193,27,154.15
905,1/5/20,52:00.0,142,23,150.48
906,1/5/20,53:00.0,69,21,90.12
907,1/5/20,53:00.0,21,6,73.71
908,1/5/20,54:00.0,140,12,54.23
909,1/5/20,55:00.0,87,8,0
910,1/5/20,22:00.0,93,9,49.5
911,1/5/20,40:00.0,90,28,90.32
912,1/5/20,42:00.0,78,18,75.18
913,1/5/20,20:00.0,135,19,0
914,1/5/20,21:00.0,145,22,91.16
915,1/5/20,25:00.0,22,28,75.14
916,1/5/20,43:00.0,153,5,65.19
917,1/5/20,55:00.0,47,9,61.83
918,1/5/20,56:00.0,70,6,0
919,1/6/20,00:00.0,152,20,58.96
920,1/6/20,02:00.0,101,28,65.04
921,1/6/20,03:00.0,21,17,0
922,1/6/20,08:00.0,32,19,63.24
923,1/6/20,13:00.0,151,26,95.75
924,1/6/20,14:00.0,125,5,27.64
925,1/6/20,25:00.0,130,10,142.31
926,1/6/20,27:00.0,191,24,29.33
927,1/6/20,28:00.0,165,18,41
928,1/6/20,28:00.0,108,16,30.36
929,1/6/20,28:00.0,161,22,205.74
930,1/6/20,29:00.0,182,4,107.75
931,1/6/20,32:00.0,76,22,90.56
932,1/6/20,32:00.0,154,13,0
933,1/6/20,34:00.0,2,12,120.05
934,1/6/20,35:00.0,23,12,0
935,1/6/20,36:00.0,116,30,142.53
936,1/6/20,38:00.0,44,12,31.07
937,1/6/20,38:00.0,150,19,165.59
938,1/6/20,38:00.0,84,12,37.63
939,1/6/20,38:00.0,47,8,37.08
940,1/6/20,39:00.0,35,22,81.72
941,1/6/20,39:00.0,164,20,114.21
942,1/6/20,40:00.0,184,25,107.35
943,1/6/20,41:00.0,107,25,0
944,1/6/20,43:00.0,170,26,109.17
945,1/6/20,46:00.0,52,28,0
946,1/6/20,47:00.0,190,16,305.89
947,1/6/20,48:00.0,168,7,49.04
948,1/6/20,48:00.0,13,24,87.86
949,1/6/20,48:00.0,76,18,75.18
950,1/6/20,52:00.0,107,19,35.25
951,1/6/20,00:00.0,152,10,179.69
952,1/6/20,01:00.0,164,11,80.92
953,1/6/20,06:00.0,70,4,207.61
954,1/6/20,08:00.0,182,16,86.8
955,1/6/20,12:00.0,91,24,120.92
956,1/6/20,13:00.0,71,12,73.56
957,1/6/20,15:00.0,69,4,32.75
958,1/6/20,20:00.0,52,15,34.14
959,1/6/20,22:00.0,99,3,109.55
960,1/6/20,22:00.0,51,18,58.87
961,1/6/20,26:00.0,119,21,143.89
962,1/6/20,26:00.0,108,17,51.12
963,1/6/20,26:00.0,88,28,30.66
964,1/6/20,31:00.0,91,2,86.64
965,1/6/20,32:00.0,137,22,53.1
966,1/6/20,32:00.0,171,24,108.8
967,1/6/20,34:00.0,6,15,0
968,1/6/20,36:00.0,108,25,39.21
969,1/6/20,37:00.0,59,18,116.18
970,1/6/20,40:00.0,115,25,187.94
971,1/6/20,40:00.0,181,29,0
972,1/6/20,41:00.0,118,28,147.32
973,1/6/20,45:00.0,53,8,276.08
974,1/6/20,47:00.0,102,15,100.82
975,1/6/20,50:00.0,170,19,121.8
976,1/6/20,51:00.0,159,12,0
977,1/6/20,54:00.0,189,24,156.24
978,1/6/20,57:00.0,169,3,56.15
979,1/6/20,01:00.0,140,20,248.17
980,1/6/20,02:00.0,98,5,0
981,1/6/20,02:00.0,102,3,0
982,1/6/20,08:00.0,54,30,209.98
983,1/6/20,10:00.0,30,6,31.18
984,1/6/20,10:00.0,41,3,72.22
985,1/6/20,11:00.0,94,6,50.3
986,1/6/20,12:00.0,82,16,81.03
987,1/6/20,20:00.0,200,21,150.99
988,1/6/20,22:00.0,34,4,83.62
989,1/6/20,23:00.0,165,22,0
990,1/6/20,27:00.0,196,11,131.64
991,1/6/20,28:00.0,52,12,116.02
992,1/6/20,33:00.0,142,20,82.53
993,1/6/20,37:00.0,80,8,197.28
994,1/6/20,42:00.0,122,25,154.11
995,1/6/20,51:00.0,58,28,38.43
996,1/6/20,52:00.0,123,9,74.35
997,1/6/20,56:00.0,39,12,54.23
998,1/6/20,31:00.0,161,22,0
999,1/6/20,35:00.0,114,16,144.81
1000,1/6/20,56:00.0,143,10,33.73
1001,1/6/20,00:00.0,46,15,176.09
1002,1/6/20,08:00.0,121,25,80.3
1003,1/6/20,21:00.0,134,30,131.92
1004,1/6/20,28:00.0,118,18,141.9
1005,1/6/20,29:00.0,134,25,36.41
1006,1/6/20,11:00.0,125,23,132.1
1007,1/6/20,13:00.0,63,12,162.53
1008,1/6/20,33:00.0,121,25,130.79
1009,1/6/20,37:00.0,61,2,188.03
1010,1/6/20,51:00.0,141,23,128.25
1011,1/6/20,02:00.0,180,22,26.8
1012,1/6/20,04:00.0,4,25,114.49
1013,1/6/20,13:00.0,117,1,39.81
1014,1/6/20,37:00.0,159,18,102.76
1015,1/6/20,38:00.0,27,17,198.36
1016,1/6/20,45:00.0,50,18,127.86
1017,1/6/20,57:00.0,67,7,175.69
1018,1/6/20,20:00.0,188,1,0
1019,1/6/20,32:00.0,34,21,34.29
1020,1/6/20,48:00.0,58,11,134.73
1021,1/6/20,48:00.0,79,27,79.51
1022,1/6/20,51:00.0,83,3,74.66
1023,1/6/20,55:00.0,95,28,131.42
1024,1/6/20,05:00.0,194,26,146.62
1025,1/6/20,06:00.0,47,26,124.1
1026,1/6/20,07:00.0,34,3,70.8
1027,1/6/20,12:00.0,172,21,127.81
1028,1/6/20,14:00.0,21,17,225.96
1029,1/6/20,15:00.0,189,23,0
1030,1/6/20,15:00.0,177,12,0
1031,1/6/20,16:00.0,174,11,215.18
1032,1/6/20,19:00.0,188,29,0
1033,1/6/20,20:00.0,62,27,131.3
1034,1/6/20,20:00.0,188,12,105.78
1035,1/6/20,21:00.0,155,2,43.51
1036,1/6/20,21:00.0,82,27,0
1037,1/6/20,22:00.0,194,3,0
1038,1/6/20,24:00.0,43,4,71.06
1039,1/6/20,28:00.0,100,24,83.43
1040,1/6/20,31:00.0,4,4,136.55
1041,1/6/20,31:00.0,46,21,0
1042,1/6/20,34:00.0,63,3,69.8
1043,1/6/20,36:00.0,118,6,50.3
1044,1/6/20,36:00.0,178,30,236.8
1045,1/6/20,42:00.0,70,18,84.64
1046,1/6/20,44:00.0,1,3,34.89
1047,1/6/20,44:00.0,74,9,38.71
1048,1/6/20,46:00.0,46,11,144.24
1049,1/6/20,46:00.0,45,2,0
1050,1/6/20,48:00.0,2,18,0
1051,1/6/20,48:00.0,200,24,125.61
1052,1/6/20,52:00.0,50,11,95.03
1053,1/6/20,55:00.0,132,6,39.17
1054,1/6/20,58:00.0,177,23,62.6
1055,1/6/20,00:00.0,3,2,0
1056,1/6/20,01:00.0,75,17,187.33
1057,1/6/20,02:00.0,172,9,32.09
1058,1/6/20,07:00.0,182,20,128.92
1059,1/6/20,08:00.0,64,21,150.13
1060,1/6/20,11:00.0,75,4,72.86
1061,1/6/20,11:00.0,127,30,51.91
1062,1/6/20,13:00.0,125,7,146.76
1063,1/6/20,16:00.0,75,25,75.19
1064,1/6/20,17:00.0,107,19,0
1065,1/6/20,22:00.0,160,7,67.89
1066,1/6/20,23:00.0,175,3,21.26
1067,1/6/20,28:00.0,55,22,159.82
1068,1/6/20,31:00.0,185,4,161.94
1069,1/6/20,33:00.0,123,15,39.36
1070,1/6/20,33:00.0,45,5,83.64
1071,1/6/20,35:00.0,143,3,21.26
1072,1/6/20,36:00.0,5,23,67.62
1073,1/6/20,37:00.0,108,13,119.17
1074,1/6/20,39:00.0,45,10,33.73
1075,1/6/20,40:00.0,16,15,227.53
1076,1/6/20,43:00.0,100,6,170.43
1077,1/6/20,46:00.0,63,7,107.03
1078,1/6/20,47:00.0,23,23,87.8
1079,1/6/20,52:00.0,102,21,113.62
1080,1/6/20,53:00.0,160,27,54.72
1081,1/6/20,55:00.0,48,2,43.51
1082,1/6/20,56:00.0,115,19,138.5
1083,1/6/20,56:00.0,1,9,99.51
1084,1/6/20,00:00.0,95,16,256.68
1085,1/6/20,01:00.0,124,19,95.63
1086,1/6/20,01:00.0,50,14,64.49
1087,1/6/20,02:00.0,149,25,0
1088,1/6/20,02:00.0,39,26,75.87
1089,1/6/20,03:00.0,14,24,0
1090,1/6/20,03:00.0,189,23,178.92
1091,1/6/20,03:00.0,96,11,82.38
1092,1/6/20,09:00.0,112,10,137.9
1093,1/6/20,09:00.0,25,18,151.92
1094,1/6/20,09:00.0,67,26,172.66
1095,1/6/20,10:00.0,157,24,94.6
1096,1/6/20,12:00.0,11,22,0
1097,1/6/20,12:00.0,7,14,86.4
1098,1/6/20,14:00.0,182,11,185.97
1099,1/6/20,16:00.0,43,3,34.91
1100,1/6/20,33:00.0,137,15,24.35
1101,1/6/20,33:00.0,172,30,165.95
1102,1/6/20,35:00.0,136,28,32.91
1103,1/6/20,37:00.0,5,15,101.69
1104,1/6/20,37:00.0,44,26,45.59
1105,1/6/20,38:00.0,179,4,209.41
1106,1/6/20,40:00.0,143,22,33.09
1107,1/6/20,40:00.0,66,20,0
1108,1/6/20,44:00.0,10,10,0
1109,1/6/20,46:00.0,131,28,0
1110,1/6/20,49:00.0,138,4,214.54
1111,1/6/20,54:00.0,197,21,0
1112,1/6/20,02:00.0,63,2,187.92
1113,1/6/20,12:00.0,9,6,62.58
1114,1/6/20,20:00.0,175,3,68.4
1115,1/6/20,32:00.0,199,7,107.88
1116,1/6/20,52:00.0,160,10,188.24
1117,1/6/20,58:00.0,69,2,118.79
1118,1/6/20,59:00.0,33,28,35.23
1119,1/6/20,07:00.0,98,14,46.09
1120,1/6/20,29:00.0,128,14,144.18
1121,1/6/20,36:00.0,175,26,164.92
1122,1/7/20,00:00.0,86,16,103.99
1123,1/7/20,00:00.0,145,21,91.65
1124,1/7/20,03:00.0,151,18,0
1125,1/7/20,05:00.0,128,28,132.73
1126,1/7/20,06:00.0,90,30,0
1127,1/7/20,15:00.0,176,2,172.43
1128,1/7/20,16:00.0,46,28,0
1129,1/7/20,23:00.0,132,4,71.01
1130,1/7/20,24:00.0,20,5,94.62
1131,1/7/20,28:00.0,144,11,62.99
1132,1/7/20,28:00.0,200,9,181.52
1133,1/7/20,35:00.0,96,7,32.94
1134,1/7/20,35:00.0,85,11,76.3
1135,1/7/20,37:00.0,176,20,119.2
1136,1/7/20,38:00.0,73,22,45.06
1137,1/7/20,39:00.0,115,22,139.59
1138,1/7/20,40:00.0,177,4,20.14
1139,1/7/20,40:00.0,169,22,121.99
1140,1/7/20,42:00.0,95,24,47.49
1141,1/7/20,43:00.0,161,27,53.19
1142,1/7/20,44:00.0,20,2,0
1143,1/7/20,45:00.0,134,3,94.57
1144,1/7/20,51:00.0,83,30,54.51
1145,1/7/20,51:00.0,191,29,0
1146,1/7/20,55:00.0,64,23,0
1147,1/7/20,02:00.0,113,3,34.89
1148,1/7/20,05:00.0,135,25,0
1149,1/7/20,06:00.0,85,30,72.47
1150,1/7/20,09:00.0,27,11,182.42
1151,1/7/20,10:00.0,149,20,62.32
1152,1/7/20,12:00.0,188,23,0
1153,1/7/20,14:00.0,54,17,0
1154,1/7/20,14:00.0,86,25,33.64
1155,1/7/20,22:00.0,16,22,98.29
1156,1/7/20,23:00.0,17,3,34.91
1157,1/7/20,36:00.0,1,6,39.17
1158,1/7/20,39:00.0,129,9,136.91
1159,1/7/20,39:00.0,14,25,166.39
1160,1/7/20,40:00.0,176,24,40.37
1161,1/7/20,45:00.0,60,4,71.06
1162,1/7/20,45:00.0,200,20,87.23
1163,1/7/20,49:00.0,51,17,74.61
1164,1/7/20,50:00.0,167,24,69.7
1165,1/7/20,51:00.0,7,29,125.14
1166,1/7/20,55:00.0,67,28,0
1167,1/7/20,56:00.0,123,14,0
1168,1/7/20,57:00.0,125,23,0
1169,1/7/20,58:00.0,137,4,0
1170,1/7/20,59:00.0,4,22,50.34
1171,1/7/20,00:00.0,76,16,76.35
1172,1/7/20,00:00.0,171,22,40.22
1173,1/7/20,04:00.0,51,30,148.16
1174,1/7/20,04:00.0,65,10,137.36
1175,1/7/20,05:00.0,51,25,113.99
1176,1/7/20,05:00.0,90,3,62.1
1177,1/7/20,06:00.0,82,10,119.94
1178,1/7/20,08:00.0,122,23,155.42
1179,1/7/20,09:00.0,5,13,127.58
1180,1/7/20,09:00.0,135,27,85.25
1181,1/7/20,09:00.0,80,22,175.31
1182,1/7/20,10:00.0,27,21,0
1183,1/7/20,11:00.0,15,5,131.36
1184,1/7/20,13:00.0,118,20,164.65
1185,1/7/20,16:00.0,181,15,138.81
1186,1/7/20,23:00.0,19,24,0
1187,1/7/20,26:00.0,81,3,0
1188,1/7/20,26:00.0,91,5,0
1189,1/7/20,30:00.0,125,28,32.91
1190,1/7/20,34:00.0,131,7,0
1191,1/7/20,40:00.0,68,15,29.42
1192,1/7/20,41:00.0,97,3,0
1193,1/7/20,41:00.0,76,5,126.22
1194,1/7/20,44:00.0,172,4,39.06
1195,1/7/20,47:00.0,7,16,225.66
1196,1/7/20,48:00.0,107,23,0
1197,1/7/20,50:00.0,70,14,33.6
1198,1/7/20,50:00.0,82,24,87.81
1199,1/7/20,52:00.0,187,13,123.48
1200,1/7/20,53:00.0,190,8,64.56
1201,1/7/20,53:00.0,14,9,104.31
1202,1/7/20,58:00.0,107,20,129.27
1203,1/7/20,59:00.0,28,28,59.66
1204,1/7/20,50:00.0,121,11,46.68
1205,1/7/20,02:00.0,155,22,153.22
1206,1/7/20,05:00.0,85,19,93.4
1207,1/7/20,06:00.0,57,10,46.14
1208,1/7/20,07:00.0,102,29,53.4
1209,1/7/20,08:00.0,133,24,35.94
1210,1/7/20,13:00.0,190,17,0
1211,1/7/20,22:00.0,92,3,0
1212,1/7/20,23:00.0,116,15,40
1213,1/7/20,37:00.0,117,11,139.37
1214,1/7/20,43:00.0,42,10,195.15
1215,1/7/20,45:00.0,89,15,114.29
1216,1/7/20,13:00.0,63,17,0
1217,1/7/20,21:00.0,107,30,24.19
1218,1/7/20,30:00.0,172,14,126.09
1219,1/7/20,33:00.0,28,4,91.2
1220,1/7/20,37:00.0,20,17,141.37
1221,1/7/20,09:00.0,181,17,112.3
1222,1/7/20,10:00.0,185,17,229.2
1223,1/7/20,33:00.0,167,2,113.43
1224,1/7/20,42:00.0,6,18,50.46
1225,1/7/20,42:00.0,85,14,66.87
1226,1/7/20,56:00.0,179,27,0
1227,1/7/20,18:00.0,13,18,140.87
1228,1/7/20,25:00.0,61,27,238.46
1229,1/7/20,30:00.0,112,24,137.37
1230,1/7/20,37:00.0,87,14,140.06
1231,1/7/20,39:00.0,21,8,145.25
1232,1/7/20,56:00.0,134,28,112.62
1233,1/7/20,01:00.0,65,15,59.55
1234,1/7/20,02:00.0,78,28,110.13
1235,1/7/20,06:00.0,5,20,160.47
1236,1/7/20,11:00.0,171,28,0
1237,1/7/20,12:00.0,79,25,63.08
1238,1/7/20,12:00.0,17,1,87.25
1239,1/7/20,16:00.0,103,18,81.8
1240,1/7/20,16:00.0,80,16,81.07
1241,1/7/20,17:00.0,132,28,0
1242,1/7/20,24:00.0,94,24,40.37
1243,1/7/20,26:00.0,158,16,41.84
1244,1/7/20,28:00.0,127,9,0
1245,1/7/20,29:00.0,167,14,33.6
1246,1/7/20,30:00.0,109,28,0
1247,1/7/20,31:00.0,51,5,137.13
1248,1/7/20,31:00.0,118,1,195.95
1249,1/7/20,33:00.0,143,17,120.36
1250,1/7/20,36:00.0,90,4,147.86
1251,1/7/20,41:00.0,51,19,85.54
1252,1/7/20,44:00.0,19,21,0
1253,1/7/20,44:00.0,102,30,254.87
1254,1/7/20,45:00.0,162,17,0
1255,1/7/20,45:00.0,96,12,134.22
1256,1/7/20,47:00.0,13,3,59.68
1257,1/7/20,53:00.0,79,5,62.76
1258,1/7/20,56:00.0,116,24,0
1259,1/7/20,58:00.0,152,13,52.28
1260,1/7/20,59:00.0,188,28,92.57
1261,1/7/20,09:00.0,46,28,32.91
1262,1/7/20,09:00.0,173,30,151.66
1263,1/7/20,11:00.0,145,24,91.2
1264,1/7/20,11:00.0,7,20,52.75
1265,1/7/20,16:00.0,187,16,161.91
1266,1/7/20,20:00.0,80,5,88.25
1267,1/7/20,21:00.0,9,10,75.4
1268,1/7/20,23:00.0,116,2,24.67
1269,1/7/20,24:00.0,151,30,130.35
1270,1/7/20,24:00.0,99,1,74.68
1271,1/7/20,26:00.0,131,30,0
1272,1/7/20,29:00.0,87,3,59.68
1273,1/7/20,30:00.0,53,30,134.68
1274,1/7/20,33:00.0,122,1,55.17
1275,1/7/20,34:00.0,196,2,111.03
1276,1/7/20,36:00.0,146,15,148.33
